timestamp,E,F,G,H,I,J,S,T,U,V,W,L,total_signal,GR,ARI,NDVI,NDWI,T_over_S,U_over_S
2025-09-30T17:47:23,256.8709411621094,403.86480712890625,174.76266479492188,397.9632568359375,430.5907389322917,212.5781046549479,2200.03759765625,883.3204142252604,512.6453450520834,415.7044677734375,257.1842956542969,27.9742431640625,6173.496877034505,0.14016370347896664,0.0010178926245362433,-0.7347157326957109,0.8037986638591835,0.4015024175797185,0.23301662916952695
2025-09-30T17:47:26,256.8709411621094,403.86480712890625,174.76266479492188,397.9632568359375,430.5907389322917,212.17574564615884,2195.4855143229165,881.4161376953125,511.2507731119792,415.7044677734375,257.1842956542969,27.9742431640625,6165.243586222331,0.14045431658225632,0.0010089719137011156,-0.7342387858048505,0.8037986638591835,0.4014675259504682,0.2328645622012441
2025-09-30T17:47:28,256.8709411621094,403.86480712890625,174.76266479492188,397.9632568359375,430.45062255859375,211.63926696777344,2190.9335123697915,879.7838745117188,509.85619099934894,415.4278869628906,256.8131815592448,27.9742431640625,6156.340449015299,0.14074613206629433,0.0009970248692250695,-0.7339823145379947,0.8035429886608118,0.40155662850768725,0.23271185004964864
2025-09-30T17:47:30,256.8709411621094,403.4182942708333,174.76266479492188,397.9632568359375,430.5907389322917,211.37102762858072,2187.431884765625,878.1516316731771,509.85619099934894,414.8747253417969,256.0709533691406,27.9742431640625,6149.336552937825,0.14092040598511196,0.0009910286049820173,-0.7340582574141101,0.8030296339773344,0.40145324651664194,0.2330843737582156
2025-09-30T17:47:35,257.33502197265625,404.53456624348956,175.10333251953125,398.9268391927083,432.132080078125,210.56632486979166,2178.3277994791665,874.0710042317709,507.62488810221356,415.4278869628906,256.4420674641927,27.9742431640625,6138.466054280599,0.14184042459356738,0.0009618161157013286,-0.73277655754389,0.8032866462386112,0.4012577925327673,0.23303420551470058
2025-09-30T17:47:38,256.63889567057294,403.86480712890625,174.76266479492188,398.1238505045573,430.87098185221356,210.83456420898438,2181.4791666666665,875.7032470703125,508.18271891276044,414.8747253417969,256.0709533691406,27.9742431640625,6139.380818684896,0.14134792540599844,0.000978990646415709,-0.7334292918158103,0.8030296339773344,0.4014263626493396,0.23295327623470793
2025-09-30T17:47:40,256.1748046875,403.1950378417969,174.76266479492188,397.9632568359375,430.73085530598956,210.83456420898438,2179.0281575520835,874.3430379231771,507.90380859375,414.8747253417969,256.0709533691406,27.9742431640625,6133.856109619141,0.14135840327372026,0.000978990646415709,-0.7331694520956257,0.8030296339773344,0.4012536666370629,0.2330873085937211
2025-09-30T17:47:42,256.1748046875,403.1950378417969,174.76266479492188,397.8026529947917,430.17038981119794,210.4322052001953,2176.2268880208335,873.7989501953125,507.0670471191406,414.8747253417969,256.0709533691406,27.9742431640625,6128.55056254069,0.14152191197299654,0.000969921639926527,-0.7328718590849229,0.8030296339773344,0.40152015169244953,0.23300284079308112
2025-09-30T17:47:44,256.1748046875,403.1950378417969,174.76266479492188,397.6420491536458,430.3105061848958,210.29808553059897,2174.1258951822915,873.7989501953125,507.62488810221356,414.59814453125,256.0709533691406,27.9742431640625,6126.57622273763,0.141640205749744,0.0009668909259661802,-0.732743706134711,0.8030296339773344,0.4019081655444098,0.2334845876345405
2025-09-30T17:47:46,256.1748046875,403.1950378417969,174.76266479492188,397.8026529947917,430.3105061848958,210.02984619140625,2172.725341796875,872.9828287760416,506.7881368001302,414.3215637207031,256.0709533691406,27.9742431640625,6123.138580322266,0.14174998751800152,0.0009608178860285562,-0.7326900023515576,0.8030296339773344,0.4017916171834551,0.23324997736759914
2025-09-30T17:47:49,256.1748046875,403.1950378417969,174.5923309326172,397.4814453125,430.3105061848958,210.02984619140625,2171.32470703125,872.4387410481771,506.7881368001302,414.04498291015625,256.0709533691406,27.9742431640625,6120.425735473632,0.14178483010702128,0.0009664003659885746,-0.7326362239422977,0.8030296339773344,0.4018002181907751,0.23340043760338255
2025-09-30T17:47:51,256.1748046875,403.1950378417969,174.76266479492188,397.4814453125,430.45062255859375,209.76160685221353,2170.274169921875,872.4387410481771,507.0670471191406,414.04498291015625,256.0709533691406,27.9742431640625,6119.696319580078,0.1418730833304179,0.0009547293139042347,-0.7325241128316852,0.8030296339773344,0.4019947125296077,0.23364193065864758
2025-09-30T17:47:53,256.1748046875,403.1950378417969,174.76266479492188,397.8026529947917,430.3105061848958,209.6274871826172,2169.9239908854165,871.3505859375,505.3935546875,414.04498291015625,256.0709533691406,27.9742431640625,6116.631464640299,0.14193298538262752,0.0009516791846392626,-0.7324867215650108,0.8030296339773344,0.40155811429226784,0.23290841375567217
2025-09-30T17:47:55,256.1748046875,403.1950378417969,174.76266479492188,397.6420491536458,430.17038981119794,209.6274871826172,2168.5234375,871.0785522460938,505.95139567057294,414.3215637207031,256.0709533691406,27.9742431640625,6115.492579142253,0.14200613827558234,0.0009516791846392626,-0.7322413854279095,0.8030296339773344,0.4016920164120171,0.23331608361764497
2025-09-30T17:47:57,256.1748046875,403.1950378417969,174.76266479492188,397.6420491536458,430.3105061848958,209.6274871826172,2167.8231608072915,871.8946533203125,506.2303059895833,414.04498291015625,256.0709533691406,27.9742431640625,6115.750849405924,0.14205201083135802,0.0009516791846392626,-0.732262180361222,0.8030296339773344,0.40219823696118334,0.23352011139186488
2025-09-30T17:48:00,256.1748046875,402.97179158528644,174.5923309326172,397.6420491536458,430.0302734375,209.49336751302084,2167.122802734375,870.2624104817709,505.95139567057294,414.04498291015625,256.0709533691406,27.9742431640625,6112.331405639648,0.14205251483733985,0.0009542076298901022,-0.7321872407942683,0.8030296339773344,0.4015750327502042,0.23346687831081236
2025-09-30T17:48:02,256.1748046875,402.74854532877606,174.2516632080078,397.4814453125,430.0302734375,209.22512817382812,2166.072265625,870.5344441731771,505.95139567057294,414.04498291015625,256.0709533691406,27.9742431640625,6110.560145060222,0.14203778863556168,0.0009592855158120717,-0.7320747527526176,0.8030296339773344,0.4018953836343925,0.23358010889105094
2025-09-30T17:48:04,255.94275919596353,402.5252990722656,174.76266479492188,397.4814453125,430.17038981119794,209.22512817382812,2165.72216796875,869.7183227539062,505.3935546875,414.04498291015625,256.0709533691406,27.9742431640625,6109.031911214192,0.1420671804742557,0.0009425053341370043,-0.7320372444568033,0.8030296339773344,0.40158351593622127,0.2333602906976351
2025-09-30T17:48:06,255.7107137044271,402.74854532877606,174.5923309326172,397.4814453125,430.0302734375,209.22512817382812,2165.02197265625,869.7183227539062,504.8357340494792,414.04498291015625,256.0709533691406,27.9742431640625,6107.4546457926435,0.14209244188046138,0.0009480878140970227,-0.7319621963504231,0.8030296339773344,0.4017133930917362,0.23317811108868325
2025-09-30T17:48:09,255.7107137044271,402.5252990722656,174.4219970703125,397.4814453125,430.0302734375,209.22512817382812,2164.3216145833335,869.9903564453125,505.3935546875,414.04498291015625,255.69983418782553,27.9742431640625,6106.819442749023,0.14209295962193758,0.0009536811973305829,-0.7320156774948717,0.8027719457117584,0.40196907455124203,0.23351130039183032
2025-09-30T17:48:11,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,430.0302734375,209.22512817382812,2163.971435546875,869.7183227539062,505.11464436848956,414.04498291015625,256.0709533691406,27.9742431640625,6106.057393391927,0.14208914561725128,0.0009536811973305829,-0.7318495191410098,0.8030296339773344,0.4019084117596555,0.23342019957894586
2025-09-30T17:48:13,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,430.0302734375,209.22512817382812,2160.8199869791665,869.7183227539062,505.3935546875,414.04498291015625,255.3287150065104,27.9742431640625,6102.442616780599,0.14229637557492508,0.0009536811973305829,-0.7317684374664517,0.8025135823169233,0.40249457520511706,0.23388970748740706
2025-09-30T17:48:15,255.47866821289062,402.5252990722656,174.2516632080078,397.6420491536458,430.0302734375,209.22512817382812,2163.2710774739585,868.9022013346354,505.11464436848956,414.04498291015625,256.0709533691406,27.9742431640625,6104.531183878581,0.1421340224595148,0.0009592855158120717,-0.7317743483566186,0.8030296339773344,0.40166126676516584,0.2334957692673031
2025-09-30T17:48:17,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.17038981119794,209.22512817382812,2162.2205403645835,868.6301472981771,504.8357340494792,414.04498291015625,255.69983418782553,27.9742431640625,6102.538075764974,0.14218451041981955,0.0009592855158120717,-0.731790193316844,0.8027719457117584,0.40173059643199616,0.2334802230508624
2025-09-30T17:48:20,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,430.17038981119794,209.09101359049478,2162.5707194010415,868.9021809895834,504.8357340494792,414.04498291015625,255.3287150065104,27.9742431640625,6102.825388590495,0.14218117801121102,0.0009506155175171959,-0.7319564844260635,0.8025135823169233,0.40179133713150417,0.23344241625046208
2025-09-30T17:48:22,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.17038981119794,209.22512817382812,2162.5707194010415,868.6301472981771,504.8357340494792,414.04498291015625,255.69983418782553,27.9742431640625,6102.888254801432,0.14216148687917352,0.0009592855158120717,-0.7318278003600722,0.8027719457117584,0.4016655453185633,0.23344241625046208
2025-09-30T17:48:24,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.1703796386719,208.82278442382812,2161.870361328125,868.3580932617188,504.55682373046875,414.04498291015625,255.69983418782553,27.9742431640625,6101.2345784505205,0.14220754141915642,0.0009500766629377023,-0.7317525757245128,0.8027719457117584,0.40166982664411527,0.2333890286652059
2025-09-30T17:48:26,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,430.03026326497394,209.09101359049478,2161.520263671875,868.6301472981771,504.2779032389323,413.7684020996094,255.3287150065104,27.9742431640625,6100.5283610026045,0.14225027522743042,0.0009506155175171959,-0.7319396359793866,0.8025135823169233,0.40186074676098327,0.23329779124174946
2025-09-30T17:48:28,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,430.17038981119794,208.95689900716147,2161.170166015625,868.3581136067709,503.9989827473958,414.04498291015625,255.69983418782553,27.9742431640625,6100.281021118163,0.14227331898804732,0.0009475459024198074,-0.731677326371404,0.8027719457117584,0.4017999726544868,0.23320652425837343
2025-09-30T17:48:31,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,429.89014689127606,209.09101359049478,2160.820068359375,868.0860595703125,504.55682373046875,414.04498291015625,255.69983418782553,27.9742431640625,6100.07058207194,0.14229637021579827,0.0009506155175171959,-0.7316396858607942,0.8027719457117584,0.4017391694392286,0.23350247025128693
2025-09-30T17:48:33,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.03026326497394,208.95689900716147,2161.520263671875,868.3580932617188,504.55682373046875,413.7684020996094,254.9575958251953,27.9742431640625,6099.859659830729,0.14223057452589555,0.0009531502209012962,-0.7320683992171179,0.8022545411361455,0.40173488440334976,0.23342683027794273
